unix timestamp;doserate (uSv/h);lat;lng;wgs84_alt (m.);speed (m/s);cps;cp_2s;horizontal accuracy (radius of 68% confidence [m]);marker type (2-circle, 1-marker);SE (1 σ)[%]
1752940958;0.07179;45.326961517;37.264137268;50.299999237;1.221950531;6.86400;8.00000;1.8000;2;11.5
1752940960;0.07087;45.326942444;37.264167786;50.299999237;1.269819736;6.77600;6.00000;1.8000;2;11.5
1752940962;0.06736;45.326934814;37.264202118;50.200000763;1.259010553;6.44000;4.50000;1.8000;2;11.5
1752940964;0.06289;45.326919556;37.264225006;49.900001526;1.310482740;6.01333;6.00000;1.8000;2;11.5
1752940966;0.06286;45.326911926;37.264259338;49.299999237;1.296070576;6.01000;7.50000;1.9000;2;11.5
1752940968;0.06059;45.326908112;37.264293671;48.400001526;1.229156613;5.79333;7.00000;1.8000;2;11.5
1752940972;0.05983;45.326885223;37.264335632;47.200000763;1.063930869;5.72000;6.50000;1.8000;2;11.5
1752940976;0.06401;45.326885223;37.264415741;45.900001526;0.898705006;6.12000;6.00000;1.8000;2;11.5
1752940978;0.06526;45.326873779;37.264476776;46.500000000;1.067533851;6.24000;6.50000;1.9000;2;11.5
1752940980;0.06021;45.326869965;37.264507294;46.500000000;1.144742250;5.75667;4.50000;2.0000;2;11.5
1752940982;0.05829;45.326869965;37.264545441;46.400001526;1.314600587;5.57333;6.00000;2.0000;2;11.5
1752940984;0.05983;45.326869965;37.264587402;46.000000000;1.486003041;5.72000;7.50000;2.0000;2;11.5
1752940986;0.06924;45.326858521;37.264610291;45.799999237;1.466958284;6.62000;12.50000;2.0000;2;11.5
1752940988;0.06652;45.326843262;37.264636993;45.500000000;1.362984419;6.36000;6.50000;2.0000;2;11.5
1752940992;0.06949;45.326831818;37.264694214;45.099998474;1.125697494;6.64400;5.00000;1.8000;2;11.5
1752940994;0.07225;45.326824188;37.264732361;45.000000000;1.155036688;6.90800;10.00000;1.8000;2;11.5
1752940996;0.06809;45.326816559;37.264770508;45.299999237;1.177169681;6.51000;3.50000;1.8000;2;11.5
1752940998;0.05779;45.326808929;37.264808655;45.900001526;1.153492451;5.52539;6.00000;1.8000;2;11.5
1752941000;0.05779;45.326797485;37.264854431;46.400001526;1.284231901;5.52539;6.00000;1.8000;2;11.5
1752941002;0.05820;45.326801300;37.264884949;46.900001526;1.283717275;5.56487;8.00000;1.8000;2;11.5
1752941004;0.06136;45.326789856;37.264911652;47.200000763;1.232759714;5.86667;7.50000;1.8000;2;11.5
1752941006;0.06324;45.326782227;37.264942169;47.799999237;1.279599428;6.04667;6.00000;1.8000;2;11.5
1752941008;0.05944;45.326770782;37.264965057;47.799999237;1.241510034;5.68333;6.50000;1.9000;2;11.5
1752941010;0.06401;45.326759338;37.264991760;47.900001526;1.191067219;6.12000;7.00000;1.9000;2;11.5
1752941012;0.06401;45.326744080;37.265033722;47.700000763;1.231730223;6.12000;6.00000;1.9000;2;11.5
1752941014;0.05891;45.326732635;37.265060425;47.500000000;1.164816380;5.63256;4.00000;1.9000;2;11.5
1752941016;0.05487;45.326728821;37.265087128;47.299999237;1.028414965;5.24615;4.00000;1.7000;2;11.5
1752941018;0.05194;45.326725006;37.265121460;46.599998474;1.079887271;4.96571;5.50000;1.8000;2;11.5
1752941020;0.04996;45.326713562;37.265159607;46.000000000;1.089666963;4.77714;5.00000;1.8000;2;11.5
1752941022;0.04723;45.326702118;37.265197754;45.900001526;1.111799955;4.51550;2.50000;1.9000;2;11.5
1752941024;0.04631;45.326690674;37.265228271;45.000000000;1.170993090;4.42750;6.50000;1.9000;2;11.5
1752941026;0.04516;45.326686859;37.265254974;44.099998474;1.184890509;4.31750;5.00000;1.9000;2;11.5
1752941028;0.04606;45.326679230;37.265285492;43.500000000;1.200846910;4.40367;7.00000;1.9000;2;11.5
1752941030;0.04924;45.326671600;37.265323639;43.099998474;1.178713918;4.70800;7.00000;1.9000;2;11.5
1752941032;0.05252;45.326652527;37.265361786;42.599998474;1.209597230;5.02132;6.50000;2.0000;2;11.5
1752941034;0.05767;45.326633453;37.265392303;42.500000000;1.223494768;5.51429;9.00000;2.0000;2;11.5
1752941036;0.06317;45.326618195;37.265415192;42.799999237;1.248201370;6.04000;6.50000;2.0000;2;11.5
1752941038;0.06408;45.326614380;37.265445709;43.200000763;1.207538366;6.12667;5.00000;1.9000;2;11.5
1752941040;0.05791;45.326610565;37.265480042;43.400001526;1.249230862;5.53667;3.50000;1.9000;2;11.5
1752941042;0.05673;45.326606750;37.265522003;43.500000000;1.190552473;5.42385;5.50000;1.9000;2;11.5
1752941044;0.05227;45.326595306;37.265552521;43.700000763;1.185920000;4.99714;3.00000;1.9000;2;11.5
1752941046;0.05049;45.326583862;37.265586853;43.500000000;1.270849109;4.82743;4.50000;1.9000;2;11.5
1752941048;0.04694;45.326572418;37.265613556;43.500000000;1.320777178;4.48800;3.50000;1.9000;2;11.5
1752941050;0.04487;45.326564789;37.265644073;43.200000763;1.223494768;4.29000;6.00000;1.9000;2;11.5
1752941052;0.04372;45.326560974;37.265674591;42.400001526;1.220921159;4.18000;7.50000;1.9000;2;11.5
1752941054;0.04242;45.326549530;37.265708923;42.299999237;1.277540565;4.05544;3.00000;1.8000;2;11.5
1752941056;0.04429;45.326538086;37.265758514;42.900001526;1.219376922;4.23500;6.50000;1.8000;2;11.5
1752941058;0.04606;45.326526642;37.265796661;43.099998474;1.241510034;4.40367;5.50000;1.8000;2;11.5
1752941060;0.05120;45.326519012;37.265842438;43.599998474;1.320777178;4.89560;7.00000;1.9000;2;11.5
1752941062;0.05593;45.326515198;37.265869141;43.900001526;1.281658292;5.34769;7.00000;1.8000;2;11.5
1752941064;0.05522;45.326507568;37.265895844;44.299999237;1.179228663;5.28000;6.00000;1.8000;2;11.5
1752941066;0.05318;45.326503754;37.265933990;45.200000763;1.209082484;5.08418;4.50000;1.8000;2;11.5
1752941068;0.05487;45.326499939;37.265975952;45.500000000;1.260554671;5.24615;5.50000;1.8000;2;11.5
1752941070;0.05161;45.326496124;37.266010284;45.700000763;1.211656094;4.93429;3.00000;1.8000;2;11.5
1752941072;0.04931;45.326484680;37.266044617;45.200000763;1.280628920;4.71429;4.50000;1.8000;2;11.5
1752941074;0.04694;45.326465607;37.266086578;44.700000763;1.382543921;4.48800;4.50000;1.9000;2;11.5
1752941076;0.04663;45.326450348;37.266105652;44.200000763;1.340336680;4.45867;6.50000;1.9000;2;11.5
1752941078;0.04458;45.326442719;37.266136169;43.599998474;1.214229703;4.26250;3.50000;1.9000;2;11.5
1752941080;0.04516;45.326427460;37.266162872;43.400001526;1.234303832;4.31750;6.50000;1.8000;2;11.5
1752941082;0.04546;45.326419830;37.266193390;43.299999237;1.112314701;4.34683;5.50000;1.8000;2;11.5
1752941083;0.04604;45.326416016;37.266231537;43.400001526;1.004737735;4.40183;4.50000;1.8000;2;11.5
1752941085;0.04665;45.326408386;37.266273499;43.700000763;1.001649499;4.46050;5.50000;1.8000;2;11.5
1752941087;0.04983;45.326404572;37.266311646;44.299999237;0.984663606;4.76457;5.00000;1.9000;2;11.5
1752941089;0.04950;45.326393127;37.266345978;44.200000763;0.972824991;4.73314;6.50000;1.8000;2;11.5
1752941091;0.05386;45.326381683;37.266376495;44.299999237;1.054151058;5.14945;7.50000;1.9000;2;11.5
1752941093;0.05416;45.326377869;37.266410828;44.000000000;1.043856621;5.17846;5.50000;1.9000;2;11.5
1752941095;0.05829;45.326370239;37.266437531;43.500000000;0.993413866;5.57333;8.50000;1.8000;2;11.5
1752941097;0.06359;45.326370239;37.266475677;43.299999237;1.056724668;6.08000;8.00000;1.8000;2;11.5
1752941099;0.06485;45.326362610;37.266521454;42.700000763;1.109741092;6.20000;6.00000;1.8000;2;11.5
1752941101;0.06652;45.326351166;37.266567230;43.299999237;1.162757516;6.36000;8.00000;1.7000;2;11.5
1752941103;0.06317;45.326343536;37.266605377;44.700000763;1.235848069;6.04000;5.00000;1.7000;2;11.5
1752941105;0.06882;45.326332092;37.266647339;45.400001526;1.304306149;6.58000;10.00000;1.9000;2;11.5
1752941107;0.06370;45.326332092;37.266689301;46.400001526;1.309968114;6.09000;3.50000;1.8000;2;11.5
1752941109;0.05868;45.326320648;37.266716003;46.799999237;1.314085841;5.61000;5.50000;1.7000;2;11.5
1752941111;0.05983;45.326309204;37.266738892;46.500000000;1.313056350;5.72000;7.00000;1.7000;2;11.5
1752941113;0.05558;45.326297760;37.266765594;46.299999237;1.315629959;5.31385;3.50000;1.7000;2;11.5
1752941115;0.05381;45.326286316;37.266792297;45.799999237;1.333130598;5.14462;6.00000;1.7000;2;11.5
1752941117;0.05287;45.326278687;37.266826630;45.099998474;1.365558028;5.05516;4.00000;1.7000;2;11.5
1752941119;0.04878;45.326274872;37.266864777;44.400001526;1.375337720;4.66400;4.50000;1.7000;2;11.5
1752941121;0.04631;45.326263428;37.266899109;43.799999237;1.356807828;4.42750;5.50000;1.7000;2;11.5
1752941123;0.04694;45.326259613;37.266933441;43.200000763;1.388205886;4.48800;4.50000;1.8000;2;11.5
1752941125;0.04573;45.326248169;37.266971588;42.700000763;1.421148062;4.37250;4.50000;1.7000;2;11.5
1752941129;0.04604;45.326236725;37.267021179;42.200000763;1.385117531;4.40183;5.50000;1.8000;2;11.5
1752941133;0.04169;45.326213837;37.267063141;41.599998474;1.305335522;3.98588;5.00000;2.0000;2;11.5
1752941135;0.04325;45.326206207;37.267097473;40.799999237;1.203420520;4.13471;6.00000;1.9000;2;11.5
1752941137;0.04775;45.326198578;37.267131805;40.599998474;1.198273301;4.56500;10.50000;2.0000;2;11.5
1752941139;0.05095;45.326194763;37.267158508;39.500000000;1.139595032;4.87143;5.00000;2.0000;2;11.5
1752941143;0.05369;45.326202393;37.267215729;37.799999237;0.997016966;5.13333;7.00000;1.9000;2;11.5
1752941145;0.06209;45.326213837;37.267250061;37.099998474;1.000620008;5.93667;6.50000;2.0000;2;11.5
1752941147;0.06174;45.326229095;37.267292023;36.000000000;0.924441099;5.90333;7.50000;1.9000;2;11.5
1752941151;0.05381;45.326259613;37.267322540;35.200000763;0.894072473;5.14462;3.00000;1.9000;2;11.5
1752941153;0.05391;45.326290131;37.267330170;35.000000000;0.987237215;5.15429;6.50000;1.9000;2;11.5
1752941155;0.06077;45.326316833;37.267341614;35.099998474;1.021208882;5.81026;7.00000;1.9000;2;11.5
1752941157;0.05814;45.326347351;37.267349243;34.599998474;1.121579766;5.55923;7.00000;1.9000;2;11.5
1752941159;0.05747;45.326370239;37.267353058;34.099998474;1.270849109;5.49436;8.00000;1.9000;2;11.5
1752941161;0.06425;45.326396942;37.267345428;34.500000000;1.327468634;6.14308;9.00000;2.0000;2;11.5
1752941163;0.06970;45.326419830;37.267353058;35.299999237;1.232244968;6.66400;6.00000;2.0000;2;11.5
1752941165;0.07041;45.326446533;37.267353058;35.400001526;1.240995288;6.73200;9.00000;2.0000;2;11.5
1752941167;0.06970;45.326484680;37.267345428;36.500000000;1.249745607;6.66400;6.00000;2.0000;2;11.5
1752941169;0.06844;45.326515198;37.267360687;37.099998474;1.297614694;6.54400;4.50000;2.0000;2;11.5
1752941171;0.06174;45.326538086;37.267375946;38.200000763;1.316659451;5.90333;4.50000;2.0000;2;11.5
1752941173;0.05906;45.326564789;37.267383575;38.900001526;1.392838359;5.64667;7.50000;2.0000;2;11.5
1752941175;0.05785;45.326595306;37.267395020;39.200000763;1.400044441;5.53103;5.00000;2.0000;2;11.5
1752941177;0.05558;45.326622009;37.267391205;39.500000000;1.348057508;5.31385;7.50000;2.0000;2;11.5
1752941181;0.06798;45.326656342;37.267379761;39.500000000;1.206508875;6.50000;8.00000;1.9000;2;11.5
1752941183;0.06485;45.326675415;37.267372131;40.099998474;1.215773940;6.20000;6.00000;2.0000;2;11.5
1752941185;0.06289;45.326698303;37.267364502;40.700000763;1.168934226;6.01333;4.50000;2.0000;2;11.5
1752941187;0.06289;45.326717377;37.267360687;40.500000000;1.168934226;6.01333;5.00000;2.0000;2;11.5
1752941189;0.05868;45.326744080;37.267353058;40.700000763;1.194670320;5.61000;5.00000;2.0000;2;11.5
1752941191;0.05522;45.326770782;37.267356873;40.500000000;1.153492451;5.28000;6.00000;2.0000;2;11.5
1752941193;0.05095;45.326789856;37.267360687;40.299999237;1.122094393;4.87143;4.00000;2.1000;2;11.5
1752941195;0.05062;45.326808929;37.267368317;40.099998474;1.126212239;4.84000;7.00000;2.1000;2;11.5
1752941197;0.04891;45.326831818;37.267375946;40.099998474;1.151948333;4.67657;3.50000;2.1000;2;11.5
1752941199;0.04891;45.326858521;37.267379761;39.799999237;1.143198013;4.67657;7.50000;2.1000;2;11.5
1752941203;0.04996;45.326885223;37.267379761;39.200000763;1.113344193;4.77714;5.00000;2.1000;2;11.5
1752941205;0.05320;45.326904297;37.267379761;39.500000000;1.081431389;5.08659;7.50000;2.1000;2;11.5
1752941207;0.05194;45.326927185;37.267395020;39.599998474;1.023267746;4.96571;4.00000;2.1000;2;11.5
1752941209;0.05062;45.326950073;37.267395020;40.099998474;0.957898080;4.84000;7.50000;2.0000;2;11.5
1752941211;0.05452;45.326969147;37.267395020;40.099998474;0.966648340;5.21231;5.50000;2.0000;2;11.5
1752941213;0.05868;45.326995850;37.267402649;40.700000763;1.040253639;5.61000;9.50000;2.0000;2;11.5
1752941215;0.06401;45.327026367;37.267410278;41.099998474;1.105108619;6.12000;8.50000;2.0000;2;11.5
1752941217;0.05868;45.327060699;37.267421722;41.299999237;1.157610297;5.61000;2.50000;2.0000;2;11.5
1752941219;0.05829;45.327091217;37.267421722;41.200000763;1.210111976;5.57333;4.50000;2.1000;2;11.5
1752941221;0.05888;45.327106476;37.267448425;41.900001526;1.182831645;5.62974;7.50000;2.0000;2;11.5
1752941223;0.05944;45.327110291;37.267478943;41.599998474;1.114373565;5.68333;7.00000;2.0000;2;11.5
1752941225;0.05929;45.327114105;37.267517090;41.500000000;1.113858938;5.66923;6.50000;2.0000;2;11.5
1752941227;0.05629;45.327114105;37.267547607;41.599998474;1.075254679;5.38154;7.50000;2.1000;2;11.5
1752941229;0.05868;45.327110291;37.267585754;41.200000763;1.043856621;5.61000;6.00000;2.0000;2;11.5
1752941231;0.06736;45.327114105;37.267612457;40.700000763;1.016576409;6.44000;9.50000;2.0000;2;11.5
1752941233;0.07225;45.327114105;37.267650604;40.200000763;0.950691938;6.90800;11.50000;2.0000;2;11.5
1752941235;0.08571;45.327114105;37.267684937;39.700000763;0.929588318;8.19500;10.00000;2.0000;2;11.5
1752941239;0.08859;45.327110291;37.267768860;40.200000763;0.965618908;8.47000;10.50000;2.0000;2;11.5
1752941241;0.08833;45.327102661;37.267803192;40.500000000;0.977972209;8.44556;9.00000;2.1000;2;11.5
1752941244;0.09204;45.327125549;37.267837524;43.200000763;0.734508634;8.80000;10.00000;2.0000;2;11.5
1752941256;0.08335;45.327114105;37.267875671;44.900001526;0.619210839;7.96889;10.00000;1.9000;2;11.5
1752941258;0.08437;45.327098846;37.267898560;44.799999237;0.658844471;8.06667;11.50000;2.0000;2;11.5
1752941262;0.09261;45.327091217;37.267925262;44.400001526;0.713919699;8.85500;9.00000;2.2000;2;11.5
1752941270;0.09031;45.327087402;37.267963409;45.599998474;0.270743877;8.63500;11.00000;2.0000;2;11.5
1752941274;0.08181;45.327049255;37.267997742;44.599998474;0.531193316;7.82222;6.00000;1.9000;2;11.5
1752941278;0.07874;45.326988220;37.268032074;43.299999237;1.121579766;7.52889;9.50000;2.0000;2;11.5
1752941280;0.07141;45.326957703;37.268074036;42.000000000;1.413427234;6.82800;7.00000;1.9000;2;11.5
1752941282;0.07133;45.326934814;37.268085480;41.799999237;1.484973669;6.82000;10.00000;2.0000;2;11.5
1752941286;0.07823;45.326896667;37.268081665;42.900001526;1.425265789;7.48000;8.00000;1.9000;2;11.5
1752941290;0.09089;45.326869965;37.268089294;42.799999237;1.267246127;8.69000;8.00000;2.1000;2;11.5
1752941292;0.08488;45.326850891;37.268070221;42.599998474;1.228127241;8.11556;8.00000;2.1000;2;11.5
1752941294;0.08801;45.326835632;37.268047333;41.299999237;1.247686625;8.41500;12.00000;2.0000;2;11.5
1752941415;0.05983;45.326812744;37.268066406;41.099998474;0.212065563;5.72000;8.50000;1.7000;2;11.5
1752941419;0.06052;45.326850891;37.268074036;40.400001526;0.450381935;5.78667;7.50000;1.8000;2;11.5
1752941421;0.06652;45.326869965;37.268066406;40.099998474;0.567738593;6.36000;9.00000;1.9000;2;11.5
1752941425;0.08386;45.326896667;37.268062592;41.700000763;0.435969710;8.01778;10.00000;1.6000;2;11.5
1752941429;0.08833;45.326919556;37.268081665;41.700000763;0.340746105;8.44556;10.50000;1.8000;2;11.5
1752941431;0.08539;45.326946259;37.268074036;41.700000763;0.377806097;8.16444;8.00000;1.8000;2;11.5
1752941433;0.08284;45.326972961;37.268051147;41.599998474;0.643402755;7.92000;7.50000;1.9000;2;11.5
1752941435;0.08456;45.327003479;37.268028259;41.500000000;0.939368069;8.08500;11.50000;2.0000;2;11.5
1752941437;0.08539;45.327037811;37.268013000;41.599998474;1.176140308;8.16444;9.50000;2.0000;2;11.5
1752941439;0.08232;45.327060699;37.267997742;41.400001526;1.317688942;7.87111;7.00000;2.0000;2;11.5
1752941441;0.07849;45.327087402;37.267974854;41.400001526;1.436589718;7.50444;7.00000;2.0000;2;11.5
1752941443;0.07941;45.327102661;37.267948151;41.099998474;1.344454408;7.59244;8.50000;2.1000;2;11.5
1752941445;0.07547;45.327110291;37.267921448;41.500000000;1.163272262;7.21600;8.00000;2.0000;2;11.5
1752941449;0.06807;45.327117920;37.267868042;41.799999237;0.986722529;6.50800;7.00000;2.0000;2;11.5
1752941451;0.06932;45.327129364;37.267833710;42.099998474;0.955324471;6.62800;5.00000;2.0000;2;11.5
1752941453;0.07225;45.327133179;37.267791748;42.500000000;0.963559985;6.90800;12.50000;2.0000;2;11.5
1752941455;0.08130;45.327129364;37.267749786;41.799999237;1.044371367;7.77333;10.00000;2.0000;2;11.5
1752941457;0.08891;45.327133179;37.267711639;41.299999237;1.131874204;8.50056;8.50000;2.0000;2;11.5
1752941459;0.08705;45.327133179;37.267677307;40.900001526;1.103564501;8.32333;10.00000;2.0000;2;11.5
1752941463;0.08130;45.327136993;37.267620087;40.299999237;0.936794460;7.77333;10.00000;1.9000;2;11.5
1752941465;0.08181;45.327140808;37.267581940;39.900001526;0.901793361;7.82222;8.00000;1.9000;2;11.5
1752941467;0.07926;45.327156067;37.267536163;39.900001526;0.949147761;7.57778;6.00000;2.0000;2;11.5
1752941469;0.07895;45.327167511;37.267501831;40.099998474;0.997016966;7.54844;11.00000;2.0000;2;11.5
1752941473;0.07104;45.327201843;37.267482758;39.299999237;0.989296138;6.79200;6.00000;1.9000;2;11.5
1752941475;0.06736;45.327228546;37.267486572;39.200000763;1.022753000;6.44000;7.00000;1.9000;2;11.5
1752941477;0.06995;45.327247620;37.267494202;39.900001526;0.961501122;6.68800;8.50000;1.9000;2;11.5
1752941479;0.06719;45.327274323;37.267494202;40.599998474;1.029959202;6.42400;4.00000;1.9000;2;11.5
1752941481;0.06174;45.327297211;37.267494202;40.900001526;1.164816380;5.90333;7.00000;2.0000;2;11.5
1752941483;0.05983;45.327327728;37.267490387;41.700000763;1.208567739;5.72000;6.50000;2.0000;2;11.5
1752941485;0.05747;45.327358246;37.267490387;43.400001526;1.189523101;5.49436;4.00000;1.9000;2;11.5
1752941487;0.05522;45.327396393;37.267486572;44.900001526;1.286290884;5.28000;4.50000;1.9000;2;11.5
1752941489;0.05353;45.327430725;37.267482758;45.900001526;1.337763071;5.11802;6.00000;1.9000;2;11.5
1752941491;0.05227;45.327457428;37.267486572;45.900001526;1.316144705;4.99714;7.50000;1.8000;2;11.5
1752941493;0.05708;45.327487946;37.267490387;46.500000000;1.396956086;5.45769;8.00000;1.8000;2;11.5
1752941495;0.05452;45.327510834;37.267498016;46.400001526;1.474679112;5.21231;5.00000;1.9000;2;11.5
1752941497;0.05219;45.327537537;37.267498016;46.599998474;1.391808867;4.98989;4.00000;1.9000;2;11.5
1752941499;0.05310;45.327560425;37.267494202;47.099998474;1.345483899;5.07692;6.00000;2.0000;2;11.5
1752941501;0.05487;45.327590942;37.267482758;47.500000000;1.392838359;5.24615;5.50000;2.1000;2;11.5
1752941503;0.05699;45.327610016;37.267475128;46.000000000;1.379970312;5.44923;7.50000;2.0000;2;11.5
1752941505;0.05325;45.327636719;37.267490387;44.799999237;1.361955047;5.09143;4.00000;1.9000;2;11.5
1752941507;0.05001;45.327671051;37.267517090;45.799999237;1.453060865;4.78133;5.00000;1.9000;2;11.5
1752941509;0.04896;45.327701569;37.267543793;46.599998474;1.524092555;4.68076;7.00000;1.9000;2;11.5
1752941511;0.04964;45.327720642;37.267574310;47.400001526;1.460781693;4.74571;2.50000;1.9000;2;11.5
1752941513;0.05128;45.327728271;37.267608643;47.700000763;1.417544961;4.90286;8.00000;1.9000;2;11.5
1752941515;0.05386;45.327739716;37.267646790;47.799999237;1.439163327;5.14945;7.00000;1.9000;2;11.5
1752941517;0.05567;45.327739716;37.267677307;48.099998474;1.352175236;5.32231;8.00000;1.9000;2;11.5
1752941519;0.05868;45.327739716;37.267723083;48.400001526;1.356807828;5.61000;5.00000;1.9000;2;11.5
1752941521;0.06192;45.327743530;37.267765045;47.400001526;1.434530854;5.92026;6.00000;2.0000;2;11.5
1752941523;0.05983;45.327743530;37.267803192;46.700000763;1.458208084;5.72000;6.00000;1.9000;2;11.5
1752941525;0.06059;45.327735901;37.267837524;46.299999237;1.414456725;5.79333;8.50000;1.8000;2;11.5
1752941527;0.06059;45.327735901;37.267871857;45.900001526;1.418059707;5.79333;6.00000;1.9000;2;11.5
1752941529;0.05673;45.327728271;37.267910004;46.099998474;1.410338879;5.42385;4.50000;1.8000;2;11.5
1752941531;0.06021;45.327720642;37.267940521;46.200000763;1.394897223;5.75667;9.50000;1.9000;2;11.5
1752941533;0.06317;45.327709198;37.267974854;46.500000000;1.349601626;6.04000;6.50000;1.8000;2;11.5
1752941535;0.06652;45.327697754;37.268009186;46.599998474;1.313571095;6.36000;8.50000;1.8000;2;11.5
1752941537;0.06526;45.327682495;37.268051147;46.599998474;1.366072774;6.24000;7.50000;1.8000;2;11.5
1752941539;0.07409;45.327667236;37.268089294;46.500000000;1.299673557;7.08400;9.50000;1.8000;2;11.5
1752941541;0.07041;45.327655792;37.268123627;46.000000000;1.331586361;6.73200;5.50000;1.8000;2;11.5
1752941543;0.07772;45.327640533;37.268165588;45.700000763;1.477252722;7.43111;10.50000;1.9000;2;11.5
1752941545;0.08526;45.327632904;37.268199921;46.299999237;1.535931110;8.15222;13.50000;1.9000;2;11.5
1752941549;0.09927;45.327617645;37.268257141;46.900001526;1.468502522;9.49143;11.50000;1.8000;2;11.5
1752941551;0.10001;45.327606201;37.268287659;46.200000763;1.411882997;9.56214;10.00000;1.8000;2;11.5
1752941553;0.09089;45.327594757;37.268314362;45.700000763;1.313571095;8.69000;8.50000;1.8000;2;11.5
1752941557;0.08130;45.327579498;37.268363953;45.299999237;1.252833843;7.77333;5.50000;1.8000;2;11.5
1752941559;0.07409;45.327571869;37.268394470;45.200000763;1.183861136;7.08400;7.50000;1.8000;2;11.5
1752941560;0.07317;45.327548981;37.268421173;44.900001526;1.176655054;6.99600;10.00000;1.8000;2;11.5
1752941562;0.06819;45.327533722;37.268447876;44.700000763;1.174081445;6.52000;6.00000;1.8000;2;11.5
1752941564;0.06882;45.327514648;37.268474579;43.900001526;1.274452209;6.58000;8.00000;1.8000;2;11.5
1752941566;0.06370;45.327503204;37.268501282;43.500000000;1.275481701;6.09000;3.50000;1.8000;2;11.5
1752941570;0.06526;45.327484131;37.268543243;43.000000000;1.224009395;6.24000;7.50000;1.8000;2;11.5
1752941572;0.06568;45.327465057;37.268581390;43.099998474;1.248201370;6.28000;8.50000;1.8000;2;11.5
1752941574;0.06610;45.327457428;37.268611908;42.900001526;1.256951690;6.32000;9.00000;1.8000;2;11.5
1752941576;0.08232;45.327449799;37.268638611;42.599998474;1.248201370;7.87111;12.00000;1.8000;2;11.5
1752941578;0.08130;45.327430725;37.268661499;42.299999237;1.264672518;7.77333;7.50000;1.7000;2;11.5
1752941580;0.08079;45.327419281;37.268695831;41.500000000;1.308938622;7.72444;6.00000;1.8000;2;11.5
1752941584;0.07869;45.327396393;37.268756866;41.099998474;1.199302793;7.52400;10.00000;1.8000;2;11.5
1752941586;0.07271;45.327392578;37.268791199;41.799999237;1.214744449;6.95200;9.00000;1.8000;2;11.5
1752941588;0.07409;45.327388763;37.268829346;42.400001526;1.247171998;7.08400;8.00000;1.8000;2;11.5
1752941590;0.07874;45.327381134;37.268859863;41.799999237;1.245113015;7.52889;6.50000;1.8000;2;11.5
1752941592;0.07874;45.327373505;37.268886566;41.500000000;1.230700850;7.52889;9.00000;1.8000;2;11.5
1752941594;0.07225;45.327365875;37.268920898;41.200000763;1.209082484;6.90800;5.50000;1.8000;2;11.5
1752941596;0.06903;45.327358246;37.268951416;40.799999237;1.199817538;6.60000;8.00000;1.8000;2;11.5
1752941598;0.06568;45.327346802;37.268989563;40.500000000;1.235848069;6.28000;6.50000;1.8000;2;11.5
1752941600;0.06485;45.327342987;37.269031525;41.000000000;1.279084682;6.20000;6.50000;1.9000;2;11.5
1752941602;0.06610;45.327335358;37.269065857;41.099998474;1.302761912;6.32000;9.50000;2.0000;2;11.5
1752941606;0.06652;45.327323914;37.269107819;41.099998474;1.276511073;6.36000;6.00000;1.9000;2;11.5
1752941608;0.06401;45.327320099;37.269138336;41.200000763;1.254378080;6.12000;6.00000;1.9000;2;11.5
1752941610;0.06021;45.327304840;37.269184113;42.000000000;1.234818578;5.75667;4.50000;2.0000;2;11.5
1752941612;0.06098;45.327293396;37.269222260;42.099998474;1.145771623;5.83000;8.50000;2.0000;2;11.5
1752941614;0.06098;45.327278137;37.269252777;41.500000000;1.182316899;5.83000;7.50000;2.0000;2;11.5
1752941616;0.06178;45.327266693;37.269287109;40.900001526;1.345483899;5.90667;9.50000;2.1000;2;11.5
1752941618;0.07386;45.327259064;37.269325256;41.500000000;1.384088039;7.06222;11.50000;2.1000;2;11.5
1752941620;0.08130;45.327243805;37.269359589;42.099998474;1.323865533;7.77333;7.00000;1.9000;2;11.5
1752941622;0.08456;45.327224731;37.269363403;41.299999237;1.336733580;8.08500;9.50000;2.0000;2;11.5
1752941624;0.08181;45.327209473;37.269386292;41.200000763;1.282687783;7.82222;6.50000;2.0000;2;11.5
1752941626;0.07665;45.327186584;37.269390106;40.799999237;1.164301634;7.32844;6.00000;2.0000;2;11.5
1752941628;0.07179;45.327163696;37.269382477;40.200000763;1.102020264;6.86400;8.50000;2.0000;2;11.5
1752941630;0.07547;45.327140808;37.269378662;40.299999237;1.069078088;7.21600;10.50000;2.0000;2;11.5
1752941632;0.07317;45.327121735;37.269367218;40.000000000;1.022753000;6.99600;7.50000;2.0000;2;11.5
1752941634;0.07271;45.327102661;37.269363403;40.099998474;1.012458563;6.95200;6.50000;2.0000;2;11.5
1752941636;0.07041;45.327079773;37.269355774;40.400001526;0.966648340;6.73200;5.00000;2.0000;2;11.5
1752941638;0.06928;45.327056885;37.269348145;40.400001526;0.961501122;6.62400;7.00000;2.0000;2;11.5
1752941640;0.06652;45.327041626;37.269351959;40.799999237;0.965104163;6.36000;8.00000;2.0000;2;11.5
1752941644;0.06006;45.327003479;37.269355774;41.000000000;0.867821693;5.74256;3.00000;2.0000;2;11.5
1752941646;0.05735;45.326980591;37.269348145;41.000000000;0.852894723;5.48308;7.00000;1.9000;2;11.5
1752941648;0.05522;45.326961517;37.269351959;41.500000000;0.839511931;5.28000;6.00000;2.0000;2;11.5
